5.163900   -2.527781   733.379700   0.250500 
5.163900   1.544818   682.650500   0.246300 
5.163900   1.554419   682.550200   0.246300 
5.163900   5.476490   634.548200   0.242600 
5.163900   12.887287   544.647900   0.235400 
5.163900   13.695796   534.950600   0.234600 
5.163900   15.385464   514.523100   0.232800 
5.163900   16.396419   503.194800   0.232100 
5.163900   19.786574   465.409200   0.229600 
5.163900   24.781080   411.191100   0.225800 
5.163900   26.240427   395.583900   0.224600 
5.163900   31.119443   345.053300   0.220600 
5.163900   32.302889   333.137700   0.219600 
5.163900   38.018730   278.151100   0.214800 
5.163900   38.760141   271.390300   0.214200 
5.163900   40.758628   253.164300   0.212400 
5.163900   43.425452   229.570500   0.209900 
5.163900   48.554782   187.215100   0.205000 
5.163900   50.289645   173.618800   0.203200 
5.163900   52.736372   155.626300   0.200800 
5.163900   64.996632   92.216600   0.195700 
5.163900   70.687171   72.032900   0.194900 
5.163900   70.869137   71.481600   0.194900 
5.163900   79.306560   48.201900   0.193800 
