4.205600   19.786574   387.990749   0.229062 
4.205600   24.781080   335.686855   0.225257 
4.205600   26.240427   321.023062   0.224161 
4.205600   31.119443   274.225335   0.220556 
4.205600   32.302889   263.418127   0.219695 
4.205600   38.018730   214.412368   0.215606 
4.205600   38.760141   208.456262   0.215085 
4.205600   40.758628   192.873166   0.213689 
4.205600   43.425452   173.164870   0.211850 
4.205600   48.554782   138.801604   0.208385 
4.205600   50.289645   128.239182   0.207234 
4.205600   52.736372   114.248456   0.205631 
4.205600   64.996632   59.454353   0.197918 
4.205600   70.687171   41.922415   0.194518 
4.205600   70.869137   41.434959   0.194411 
5.163900   -82.210174   1574.354140   0.312118 
5.163900   -70.837565   1476.104911   0.302642 
5.163900   -65.958234   1431.315855   0.298610 
5.163900   -48.583288   1259.179515   0.284459 
5.163900   -45.917454   1231.091711   0.282322 
5.163900   -27.464770   1026.118099   0.267827 
5.163900   -25.889266   1007.890770   0.266616 
5.163900   -20.759936   947.957885   0.262708 
5.163900   -15.880920   890.278232   0.259038 
5.163900   -12.225688   846.777220   0.256321 
5.163900   -11.228918   834.887631   0.255585 
5.163900   -6.783742   781.810065   0.252329 
5.163900   -2.527781   731.057825   0.249253 
5.163900   1.544818   682.745267   0.246349 
5.163900   1.554419   682.631824   0.246342 
5.163900   5.476490   636.522071   0.243582 
5.163900   12.887287   551.160515   0.238470 
5.163900   13.695796   542.028941   0.237920 
5.163900   15.385464   523.082369   0.236777 
5.163900   16.396419   511.840095   0.236096 
5.163900   19.786574   474.700322   0.233833 
5.163900   24.781080   421.762251   0.230553 
5.163900   26.240427   406.741454   0.229606 
5.163900   31.119443   358.162624   0.226483 
5.163900   32.302889   346.784984   0.225735 
5.163900   38.018730   294.261588   0.222174 
5.163900   38.760141   287.757811   0.221718 
5.163900   40.758628   270.596791   0.220498 
5.163900   43.425452   248.558383   0.218885 
5.163900   48.554782   209.042850   0.215837 
5.163900   50.289645   196.556943   0.214822 
5.163900   52.736372   179.717228   0.213404 
5.163900   64.996632   108.994049   0.206536 
5.163900   70.687171   83.725677   0.203482 
5.163900   70.869137   82.992987   0.203385 
5.163900   79.306560   53.817058   0.199012 
